"agency_cd"	"site_no"	"station_nm"	"site_tp_cd"	"lat_va"	"long_va"	"dec_lat_va"	"dec_long_va"	"coord_meth_cd"	"coord_acy_cd"	"coord_datum_cd"	"dec_coord_datum_cd"	"district_cd"	"state_cd"	"county_cd"	"country_cd"	"land_net_ds"	"map_nm"	"map_scale_fc"	"alt_va"	"alt_meth_cd"	"alt_acy_va"	"alt_datum_cd"	"huc_cd"	"basin_cd"	"topo_cd"	"instruments_cd"	"construction_dt"	"inventory_dt"	"drain_area_va"	"contrib_drain_area_va"	"tz_cd"	"local_time_fg"	"reliability_cd"	"gw_file_cd"	"nat_aqfr_cd"	"aqfr_cd"	"aqfr_type_cd"	"well_depth_va"	"hole_depth_va"	"depth_src_cd"	"project_no"	"coords.x1"	"coords.x2"	"optional"
"157"	"USGS"	"03498000"	"LITTLE RIVER NEAR WALLAND, TENN."	"ST"	354548	835100	35.76341869	-83.8498989	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"009"	"US"	NA	NA	NA	877.36	"U"	0.1	"NGVD29"	"06010201"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	192	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.8498989	35.76341869	TRUE
"158"	"USGS"	"03498500"	"LITTLE RIVER NEAR MARYVILLE, TN"	"ST"	354707.93	835304.93	35.7856206	-83.88460359	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"009"	"US"	NA	NA	NA	850	"M"	0.1	"NGVD29"	"06010201"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	269	269	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.88460359	35.7856206	TRUE
"159"	"USGS"	"03500000"	"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC"	"ST"	350900	832247	35.15	-83.3797222	"G"	"S"	"NAD83"	"NAD83"	"37"	"37"	"113"	"US"	NA	"FRANKLIN, NC"	NA	2008.39	"L"	0.01	"NGVD29"	"06010202"	"12"	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	140	NA	"EST"	"Y"	NA	"NYNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.3797222	35.15	TRUE
"160"	"USGS"	"03500240"	"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC"	"ST"	350932	832339	35.15888889	-83.3941667	"G"	"S"	"NAD83"	"NAD83"	"37"	"37"	"113"	"US"	NA	"FRANKLIN, NC"	NA	2017.18	"R"	0.01	"NGVD29"	"06010202"	"12"	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	57.1	NA	"EST"	"Y"	NA	"NYNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.3941667	35.15888889	TRUE
"161"	"USGS"	"03500500"	"CULLASAJA RIVER AT HIGHLANDS, NC"	"ST"	350414	831357	35.07064737	-83.2323736	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"113"	"US"	NA	NA	NA	3373.63	"M"	1	"NGVD29"	"06010202"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	14.9	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.2323736	35.07064737	TRUE
"162"	"USGS"	"03501000"	"CULLASAJA RIVER AT CULLASAJA, NC"	"ST"	350959	831925	35.166484	-83.32348549	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"113"	"US"	NA	NA	NA	2023.37	"M"	1	"NGVD29"	"06010202"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	86.5	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.32348549	35.166484	TRUE
"163"	"USGS"	"03504000"	"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC"	"ST"	350739	833707	35.1275	-83.6186111	"G"	"S"	"NAD83"	"NAD83"	"37"	"37"	"113"	"US"	NA	"WAYAH BALD, NC"	NA	3072.97	"R"	0.01	"NGVD29"	"06010202"	"12"	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	51.9	NA	"EST"	"Y"	NA	"NYNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.6186111	35.1275	TRUE
"164"	"USGS"	"03505500"	"NANTAHALA RIVER AT NANTAHALA, NC"	"ST"	351755	833921	35.29870237	-83.65572409	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"173"	"US"	NA	NA	NA	1894.68	"M"	1	"NGVD29"	"06010202"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	144	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.65572409	35.29870237	TRUE
"165"	"USGS"	"03506500"	"NANTAHALA RIVER AT ALMOND, NC"	"ST"	352232	833359	35.37564868	-83.5662752	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"173"	"US"	NA	NA	NA	1596.53	"M"	1	"NGVD29"	"06010202"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	174	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.5662752	35.37564868	TRUE
"166"	"USGS"	"03508000"	"TUCKASEGEE RIVER AT TUCKASEGEE, NC"	"ST"	351655	830737	35.2820445	-83.1268085	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"099"	"US"	NA	NA	NA	2125.16	"M"	1	"NGVD29"	"06010203"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	143	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.1268085	35.2820445	TRUE
"167"	"USGS"	"03509000"	"SCOTT CREEK ABOVE SYLVA, NC"	"ST"	352302	831251	35.38398906	-83.2140353	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"099"	"US"	NA	NA	NA	2056.42	"M"	1	"NGVD29"	"06010203"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	51	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.2140353	35.38398906	TRUE
"168"	"USGS"	"03509500"	"SCOTT CREEK AT SYLVA, NC"	"ST"	352225	831305	35.3737112	-83.2179244	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"099"	"US"	NA	NA	NA	2033.23	"M"	1	"NGVD29"	"06010203"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	55	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.2179244	35.3737112	TRUE
"169"	"USGS"	"03510500"	"TUCKASEGEE RIVER AT DILLSBORO, NC"	"ST"	352200	831537	35.36676625	-83.2601486	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"099"	"US"	NA	NA	NA	1950.15	"M"	1	"NGVD29"	"06010203"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	347	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.2601486	35.36676625	TRUE
"170"	"USGS"	"03511000"	"OCONALUFTEE RIVER AT CHEROKEE, NC"	"ST"	352904	831856	35.48454334	-83.31542979	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"173"	"US"	NA	NA	NA	1938.37	"M"	1	"NGVD29"	"06010203"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	131	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.31542979	35.48454334	TRUE
"171"	"USGS"	"03513500"	"NOLAND CREEK NEAR BRYSON CITY, NC"	"ST"	352905	833015	35.48481705	-83.5040515	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"173"	"US"	NA	NA	NA	2268.6	"M"	1	"NGVD29"	"06010202"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	13.8	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.5040515	35.48481705	TRUE
"172"	"USGS"	"03514000"	"HAZEL CREEK AT PROCTOR, NC"	"ST"	352838	834258	35.4773122	-83.7160047	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"173"	"US"	NA	NA	NA	1803.39	"M"	1	"NGVD29"	"06010202"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	44.4	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.7160047	35.4773122	TRUE
"173"	"USGS"	"03516000"	"SNOWBIRD CREEK NEAR ROBBINSVILLE, NC"	"ST"	351840	835135	35.3111982	-83.859624	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"075"	"US"	NA	NA	NA	1953.57	"M"	1	"NGVD29"	"06010204"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	42	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.859624	35.3111982	TRUE
"174"	"USGS"	"03517000"	"CHEOAH RIVER AT JOHNSON, NC"	"ST"	352302	835149	35.38397576	-83.863512	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"075"	"US"	NA	NA	NA	NA	NA	NA	NA	"06010204"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	177	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.863512	35.38397576	TRUE
"175"	"USGS"	"03518000"	"LITTLE TENNESSEE RIVER AT CALDERWOOD, TENN."	"ST"	353031.86	840021.72	35.5089334	-84.0059379	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"009"	"US"	NA	NA	NA	861.41	"U"	0.1	"NGVD29"	"06010204"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1862	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.0059379	35.5089334	TRUE
"176"	"USGS"	"03518500"	"TELLICO RIVER AT TELLICO PLAINS, TN"	"ST"	352142.98	841644.74	35.3620163	-84.2790141	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"123"	"US"	NA	NA	NA	846.64	"U"	0.1	"NGVD29"	"06010204"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	118	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.2790141	35.3620163	TRUE
"177"	"USGS"	"03519500"	"LITTLE TENNESSEE RIVER AT MCGHEE, TENN"	"ST"	353615.87	841241.95	35.6044869	-84.211568	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"123"	"US"	NA	NA	NA	760.18	"U"	0.1	"NGVD29"	"06010204"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	2443	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.211568	35.6044869	TRUE
"178"	"USGS"	"03520000"	"TENNESSEE RIVER AT LOUDON, TENN."	"ST"	354433	841956	35.74257635	-84.3321445	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"105"	"US"	NA	NA	NA	726.29	"U"	0.1	"NGVD29"	"06010204"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	12220	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.3321445	35.74257635	TRUE
"179"	"USGS"	"03521500"	"CLINCH RIVER AT RICHLANDS, VA"	"ST"	370510	814652	37.08622488	-81.78094879	"M"	"M"	"NAD27"	"NAD83"	"51"	"51"	"185"	"US"	NA	"RICHLANDS"	"  24000"	1924.08	"M"	0.01	"NGVD29"	"06010205"	NA	NA	"NNNNNNYNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	137	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-81.78094879	37.08622488	TRUE
"180"	"USGS"	"03524000"	"CLINCH RIVER AT CLEVELAND, VA"	"ST"	365641	820918	36.9448295	-82.1548569	"M"	"U"	"NAD27"	"NAD83"	"51"	"51"	"167"	"US"	NA	"CARBO"	"  24000"	1499.78	"X"	0.12	"NAVD88"	"06010205"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	533	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-82.1548569	36.9448295	TRUE
"181"	"USGS"	"03524500"	"GUEST RIVER AT COEBURN, VA"	"ST"	365545	822723	36.92926938	-82.4562619	"M"	"U"	"NAD27"	"NAD83"	"51"	"51"	"195"	"US"	NA	"COEBURN"	"  24000"	1925.29	"X"	0.1	"NAVD88"	"06010205"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	87.2	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-82.4562619	36.92926938	TRUE
"182"	"USGS"	"03526000"	"COPPER CREEK NEAR GATE CITY, VA"	"ST"	364026	823357	36.67398838	-82.5657099	"M"	"U"	"NAD27"	"NAD83"	"51"	"51"	"169"	"US"	NA	"GATE CITY"	"  24000"	1301.95	"U"	1	"NGVD29"	"06010205"	NA	NA	"NNNNNNYNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	106	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-82.5657099	36.67398838	TRUE
"183"	"USGS"	"03527000"	"CLINCH RIVER AT SPEERS FERRY, VA"	"ST"	363855	824502	36.64870849	-82.7504384	"M"	"U"	"NAD27"	"NAD83"	"51"	"51"	"169"	"US"	NA	"DUFFIELD"	"  24000"	1195.91	"Y"	0.21	"NAVD88"	"06010205"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	1123	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-82.7504384	36.64870849	TRUE
"184"	"USGS"	"03528000"	"CLINCH RIVER ABOVE TAZEWELL, TN"	"ST"	362530	832354	36.425087	-83.3982345	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"025"	"US"	NA	NA	NA	1060.7	"U"	0.1	"NGVD29"	"06010205"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1474	1474	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.3982345	36.425087	TRUE
"185"	"USGS"	"03528300"	"BIG BARREN CREEK NEAR NEW TAZEWELL TENN (TVA)"	"ST"	362256	834240	36.38230324	-83.7110218	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"025"	"US"	NA	NA	NA	1039.24	"U"	0.1	"NGVD29"	"06010205"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	22.5	13.25	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.7110218	36.38230324	TRUE
"186"	"USGS"	"03528400"	"WHITE CREEK NEAR SHARPS CHAPEL, TENN (TVA)"	"ST"	362042.33	835340.22	36.34517094	-83.8944212	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"173"	"US"	NA	NA	NA	1081.62	"U"	0.1	"NGVD29"	"06010205"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	2.68	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.8944212	36.34517094	TRUE
"187"	"USGS"	"03529500"	"POWELL RIVER AT BIG STONE GAP, VA"	"ST"	365208	824632	36.86898536	-82.7754387	"M"	"U"	"NAD27"	"NAD83"	"51"	"51"	"195"	"US"	NA	"BIG STONE GAP"	"  24000"	1458.34	"X"	0.23	"NAVD88"	"06010206"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	112	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-82.7754387	36.86898536	TRUE
"188"	"USGS"	"03530500"	"N F POWELL RIVER AT PENNINGTON GAP, VA"	"ST"	364626	830159	36.77397768	-83.032945	"M"	"U"	"NAD27"	"NAD83"	"51"	"51"	"105"	"US"	NA	"PENNINGTON GAP"	"  24000"	1363.02	"U"	1	"NGVD29"	"06010206"	NA	NA	"NNNNNNYNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	71.2	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.032945	36.77397768	TRUE
"189"	"USGS"	"03531000"	"POWELL RIVER NEAR PENNINGTON GAP, VA"	"ST"	364404	825956	36.73453336	-82.998777	"M"	"U"	"NAD27"	"NAD83"	"51"	"51"	"105"	"US"	NA	"STICKLEYVILLE"	"  24000"	1320	"U"	1	"NGVD29"	"06010206"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	289	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-82.998777	36.73453336	TRUE
"190"	"USGS"	"03531500"	"POWELL RIVER NEAR JONESVILLE, VA"	"ST"	363943	830542	36.66203367	-83.0948928	"M"	"U"	"NAD27"	"NAD83"	"51"	"51"	"105"	"US"	NA	"BEN HUR"	"  24000"	1259.08	"L"	0.01	"NGVD29"	"06010206"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	"19901213"	319	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.0948928	36.66203367	TRUE
"191"	"USGS"	"03532000"	"POWELL RIVER NEAR ARTHUR, TN"	"ST"	363231.43	833749.51	36.54214606	-83.6303312	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"025"	"US"	NA	NA	NA	1043.84	"U"	0.1	"NGVD29"	"06010206"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	685	685	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.6303312	36.54214606	TRUE
"192"	"USGS"	"03533000"	"CLINCH RIVER BELOW NORRIS DAM, TENN."	"ST"	361256	840456	36.21563417	-84.0821418	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"001"	"US"	NA	NA	NA	819.11	"U"	0.1	"NGVD29"	"06010207"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	2913	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.0821418	36.21563417	TRUE
"193"	"USGS"	"03535000"	"BULLRUN CREEK NEAR HALLS CROSSROADS, TN"	"ST"	360651.6	835917.74	36.11441319	-83.9881737	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"093"	"US"	NA	NA	NA	854.91	"U"	0.1	"NGVD29"	"06010207"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	68.5	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.9881737	36.11441319	TRUE
"194"	"USGS"	"03535200"	"BEAVER C NR POWELL TENN"	"ST"	360106	840306	36.0184137	-84.0515795	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"093"	"US"	NA	NA	NA	NA	NA	NA	NA	"06010207"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	56.1	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.0515795	36.0184137	TRUE
"195"	"USGS"	"03535400"	"BEAVER CREEK AT SOLWAY, TN"	"ST"	355753.77	841043.48	35.96501528	-84.178662	"M"	"H"	"NAD27"	"NAD83"	"47"	"47"	"093"	"US"	NA	NA	NA	NA	NA	NA	NA	"06010207"	NA	NA	"NNNNYNNNNNNYNYNNNNNNNNNNNNNNNN"	NA	NA	86.8	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.178662	35.96501528	TRUE
"196"	"USGS"	"03538225"	"POPLAR CREEK NEAR OAK RIDGE, TN"	"ST"	355955.66	842023	35.9988721	-84.3396483	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"145"	"US"	NA	NA	NA	743.5	"U"	0.1	"NGVD29"	"06010207"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	82.5	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.3396483	35.9988721	TRUE
"197"	"USGS"	"03538270"	"BEAR C AT ST HWY 95 NR OAK RIDGE, TN"	"ST"	355614	842022	35.9372995	-84.33936969	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"145"	"US"	NA	NA	NA	NA	NA	NA	NA	"06010207"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	4.34	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.33936969	35.9372995	TRUE
"198"	"USGS"	"03538500"	"EMORY RIVER NEAR WARTBURG, TENN."	"ST"	360646	843654	36.1128533	-84.6149405	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"129"	"US"	NA	NA	NA	1003.06	"U"	0.1	"NGVD29"	"06010208"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	83.2	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.6149405	36.1128533	TRUE
"199"	"USGS"	"03539500"	"DADDYS CREEK NEAR CRAB ORCHARD, TENN."	"ST"	355533.33	845448.35	35.9259944	-84.9133817	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"035"	"US"	NA	NA	NA	1569.19	"U"	0.1	"NGVD29"	"06010208"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	93.5	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.9133817	35.9259944	TRUE
"200"	"USGS"	"03539600"	"DADDYS CREEK NEAR HEBBERTSBURG, TN"	"ST"	355951.34	844921.17	35.99766528	-84.8224946	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"035"	"US"	NA	NA	NA	1445.1	"U"	0.1	"NGVD29"	"06010208"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	139	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.8224946	35.99766528	TRUE
"201"	"USGS"	"03539778"	"CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN"	"ST"	360611	844306	36.1031293	-84.7182771	"M"	"H"	"NAD27"	"NAD83"	"47"	"47"	"129"	"US"	NA	"LANCING 122-SW"	"  24000"	1040.99	"D"	0.86	"NAVD88"	"06010208"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	170	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.7182771	36.1031293	TRUE
"202"	"USGS"	"03539800"	"OBED RIVER NEAR LANCING, TN"	"ST"	360453.11	844013.33	36.0814937	-84.6703113	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"129"	"US"	NA	NA	NA	891.91	"U"	0.1	"NGVD29"	"06010208"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	518	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.6703113	36.0814937	TRUE
"203"	"USGS"	"03540500"	"EMORY RIVER AT OAKDALE, TN"	"ST"	355859	843329	35.9831307	-84.557992	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"129"	"US"	NA	NA	NA	760.73	"D"	0.38	"NAVD88"	"06010208"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	764	764	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.557992	35.9831307	TRUE
"204"	"USGS"	"03541500"	"WHITES CREEK NEAR GLEN ALICE, TN"	"ST"	354749	844537	35.79701627	-84.7602202	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"145"	"US"	NA	NA	NA	758.62	"U"	0.1	"NGVD29"	"06010201"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	108	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.7602202	35.79701627	TRUE
"205"	"USGS"	"03543500"	"SEWEE CREEK NEAR DECATUR, TN"	"ST"	353452.48	844453.19	35.5813165	-84.7480508	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"121"	"US"	NA	NA	NA	694.32	"U"	0.1	"NGVD29"	"06020001"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	117	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.7480508	35.5813165	TRUE
"206"	"USGS"	"03544500"	"RICHLAND CREEK NEAR DAYTON, TN"	"ST"	353017	850120	35.50479189	-85.0221761	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"143"	"US"	NA	NA	NA	728.59	"U"	0.1	"NGVD29"	"06020001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	50.2	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-85.0221761	35.50479189	TRUE
"207"	"USGS"	"03545000"	"HIWASSEE RIVER AT PRESLEY, GA"	"ST"	345417	834301	34.90481489	-83.7168386	"M"	"U"	"NAD27"	"NAD83"	"13"	"13"	"281"	"US"	NA	"MACEDONIA, GANC"	"  24000"	1932.69	"L"	0.01	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	45.5	45.5	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.7168386	34.90481489	TRUE
"208"	"USGS"	"03546000"	"SHOOTING CREEK NEAR HAYESVILLE, NC"	"ST"	350129	834227	35.0248137	-83.7073906	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"043"	"US"	NA	NA	NA	1930.33	"M"	1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	37.6	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.7073906	35.0248137	TRUE
